EMBL_transcript_id,cDNA_length,cds_length,exons_nr,5_MAR_presence,3_MAR_presence,5_polyA_18_presence,5_CCGNN_2_5_presence,perc_go_hk_match,perc_go_ts_match,is_hk
ENST00000361458,4345,1668,NaN,no,no,no,yes,0,0,NaN
ENST00000361846,4335,1677,NaN,no,no,no,yes,0,0,NaN
ENST00000217905,2565,1674,NaN,no,no,no,no,0,0,NaN
ENST00000241001,1746,1311,14,no,no,no,yes,0,0.5,NaN
ENST00000335961,1758,1269,9,no,no,no,yes,0,0.5,NaN
ENST00000346294,2513,1311,10,no,no,no,yes,0,0.5,NaN
ENST00000007264,2049,939,6,no,no,no,yes,0,0,NaN
ENST00000262316,2951,2589,18,no,no,no,yes,0,1,NaN
ENST00000293872,1451,978,10,no,no,no,no,0,0,NaN
ENST00000337351,2082,978,9,no,no,no,no,0,0,NaN
ENST00000266039,5470,3432,NaN,no,no,no,yes,0,0,NaN
ENST00000360963,5491,3453,NaN,no,no,no,yes,0,0,NaN
ENST00000324385,4530,3564,34,no,no,no,yes,0,0.5,NaN
ENST00000007390,1204,939,6,no,no,yes,yes,NaN,NaN,NaN
ENST00000026218,2859,2283,10,no,no,no,yes,0,0.4,NaN
ENST00000321878,2921,1746,11,no,no,no,yes,0,0.4,NaN
ENST00000248098,3682,573,5,no,no,no,yes,0,0.3333333,NaN
ENST00000262317,6140,2277,12,no,no,no,yes,0,0.3333333,NaN
ENST00000293925,7497,4764,29,no,no,no,yes,0,0.3333333,NaN
ENST00000359804,5011,1935,19,no,no,no,yes,0,0.3333333,NaN
ENST00000266000,2478,2223,NaN,no,no,no,yes,0,0.2857143,NaN
ENST00000266008,2048,1833,NaN,no,no,no,yes,0,0,NaN
ENST00000317048,1278,1278,NaN,no,no,no,yes,0.1428571,0.1428571,NaN
ENST00000338863,2751,1305,NaN,no,no,no,yes,0.1428571,0.1428571,NaN
ENST00000357281,2869,1419,NaN,no,no,no,yes,0.1428571,0.1428571,NaN
ENST00000333360,3833,1833,NaN,yes,no,yes,no,0,0.1666667,NaN
ENST00000234490,3205,1680,16,no,no,no,yes,0,0,NaN
ENST00000294401,3041,1524,15,no,no,no,yes,0,0,NaN
ENST00000349363,1073,957,9,no,no,no,yes,0,0,NaN
ENST00000008553,2069,1599,NaN,no,no,no,no,0,0.5714286,no
ENST00000349606,3064,1338,7,no,no,yes,no,7.14E-02,0.1428571,NaN
ENST00000356840,3064,1338,7,no,no,yes,no,7.14E-02,0.1428571,NaN
ENST00000360073,906,402,5,no,no,yes,no,7.14E-02,0.1428571,NaN
ENST00000217884,1881,1695,NaN,no,no,no,no,0,0,NaN
ENST00000217885,1734,1548,NaN,no,no,no,no,0,0,NaN
ENST00000008952,5192,1314,NaN,no,no,no,no,0.1111111,0,NaN
ENST00000361729,5192,1314,NaN,no,no,no,no,0.1111111,0,NaN
ENST00000262193,884,726,NaN,no,no,no,yes,0.2,0,NaN
ENST00000263237,2248,2118,NaN,no,no,no,yes,0,0.6666667,no
ENST00000340666,3039,2010,NaN,no,no,no,yes,0,0.6666667,no
ENST00000340470,5750,3792,21,no,no,no,yes,0,0.3333333,NaN
ENST00000341776,5756,3741,18,no,no,no,yes,0,0.3333333,NaN
ENST00000262697,3368,3093,21,no,no,no,yes,0,0,NaN
ENST00000009105,2612,1431,NaN,no,no,no,no,0,0.1111111,NaN
ENST00000361322,2469,1431,NaN,no,no,no,no,0,0.1111111,NaN
ENST00000009120,1057,1029,7,no,no,no,no,0,0.6666667,NaN
ENST00000234610,786,786,6,no,no,no,no,0,0.6666667,NaN
ENST00000317673,1041,501,11,no,no,no,yes,0,0.25,NaN
ENST00000337061,2458,2352,20,no,no,no,yes,0,0.25,NaN
ENST00000356200,1510,399,11,no,no,no,yes,0,0.25,NaN
ENST00000357760,2514,2340,19,no,no,no,yes,0,0.25,NaN
ENST00000317673,1041,501,11,no,no,no,yes,0,0.25,NaN
ENST00000337061,2458,2352,20,no,no,no,yes,0,0.25,NaN
ENST00000356200,1510,399,11,no,no,no,yes,0,0.25,NaN
ENST00000357760,2514,2340,19,no,no,no,yes,0,0.25,NaN
ENST00000160596,3080,1332,12,no,no,no,no,0,0.1428571,NaN
ENST00000246422,3646,1776,14,no,no,no,no,0,0.1428571,NaN
ENST00000341426,3116,582,11,no,no,no,no,0,0.1428571,NaN
ENST00000263046,2002,1377,NaN,no,no,no,no,0.1666667,0.3333333,NaN
ENST00000344788,1975,1350,NaN,no,no,no,no,0.1666667,0.3333333,NaN
ENST00000008391,2040,1359,NaN,yes,no,no,no,0,0,NaN
ENST00000308059,5612,5265,37,no,no,no,no,0,0,NaN
ENST00000337335,4485,3123,26,no,no,no,no,0,0,NaN
ENST00000337506,6340,1680,35,no,no,no,no,0,0,NaN
ENST00000346219,5488,5334,36,no,no,no,no,0,0,NaN
ENST00000361358,5422,3129,36,no,no,no,no,0,0,NaN
ENST00000350796,4505,1200,13,no,no,no,yes,0,0.3333333,NaN
ENST00000265727,3438,2718,NaN,yes,no,no,yes,0,0.6666667,NaN
ENST00000315984,3376,2697,NaN,yes,no,no,yes,0,0.6666667,NaN
ENST00000011473,2155,780,NaN,no,no,no,no,0,0.5,NaN
ENST00000337011,2161,756,NaN,no,no,no,yes,0,0.2,NaN
ENST00000360793,3153,756,NaN,no,no,no,yes,0,0.2,NaN
ENST00000262013,2358,741,NaN,no,yes,no,yes,0,0.5,NaN
ENST00000356471,2461,2211,NaN,no,yes,no,yes,0,0.5,NaN
ENST00000357122,4646,3924,NaN,no,yes,no,yes,0,0.5,NaN
ENST00000357791,2251,1527,NaN,no,yes,no,yes,0,0.5,NaN
ENST00000357804,4658,3936,NaN,no,yes,no,yes,0,0.5,NaN
ENST00000164024,11956,9939,35,no,no,no,yes,0,0.2857143,NaN
ENST00000307364,2584,2223,20,no,no,no,yes,0,0.2857143,NaN
ENST00000337000,2314,1953,20,no,no,no,yes,0,0.2857143,NaN
ENST00000357346,428,402,3,no,no,no,yes,0,0.2857143,NaN
ENST00000358747,2587,2277,22,no,no,no,yes,0,0.2857143,NaN
ENST00000164024,11956,9939,35,no,no,no,yes,0,0.2857143,NaN
ENST00000307364,2584,2223,20,no,no,no,yes,0,0.2857143,NaN
ENST00000337000,2314,1953,20,no,no,no,yes,0,0.2857143,NaN
ENST00000357346,428,402,3,no,no,no,yes,0,0.2857143,NaN
ENST00000358747,2587,2277,22,no,no,no,yes,0,0.2857143,NaN
ENST00000164024,11956,9939,35,no,no,no,yes,0,0.2857143,NaN
ENST00000307364,2584,2223,20,no,no,no,yes,0,0.2857143,NaN
ENST00000337000,2314,1953,20,no,no,no,yes,0,0.2857143,NaN
ENST00000357346,428,402,3,no,no,no,yes,0,0.2857143,NaN
ENST00000358747,2587,2277,22,no,no,no,yes,0,0.2857143,NaN
ENST00000222418,3233,2781,NaN,yes,no,no,no,0,0,NaN
ENST00000358954,3097,2781,NaN,yes,no,no,no,0,0,NaN
ENST00000011684,2881,2373,16,no,no,yes,no,NaN,NaN,NaN
ENST00000304581,1416,963,4,no,no,yes,no,NaN,NaN,NaN
ENST00000011691,811,234,3,no,no,no,no,NaN,NaN,NaN
ENST00000262966,1488,1413,11,no,no,no,no,0,0,NaN
ENST00000262967,1497,1497,12,no,no,no,no,0,0,NaN
ENST00000359935,1475,1356,11,no,no,no,no,0,0,NaN
ENST00000010404,893,468,4,no,no,yes,no,0,0.1666667,NaN
ENST00000320687,901,468,4,no,no,yes,no,0,0.1666667,NaN
ENST00000320693,971,468,4,no,no,yes,no,0,0.1666667,NaN
ENST00000320716,916,468,4,no,no,yes,no,0,0.1666667,NaN
ENST00000008527,2982,1761,NaN,yes,no,no,no,0,0.25,NaN
ENST00000319645,1210,582,NaN,yes,no,no,no,0,0.25,NaN
ENST00000008938,697,591,NaN,no,no,yes,no,0,0.375,NaN
ENST00000264825,1212,1212,NaN,no,no,no,no,0.1428571,0.1428571,NaN
ENST00000264826,1627,1506,NaN,no,no,no,no,0.1428571,0.1428571,NaN
ENST00000313556,429,429,NaN,no,no,no,no,0.1428571,0.1428571,NaN
ENST00000358552,1827,1383,NaN,no,no,no,no,0.1428571,0.1428571,NaN
ENST00000360105,1323,1323,NaN,no,no,no,no,0.1428571,0.1428571,NaN
ENST00000220577,2689,1023,NaN,no,no,no,yes,0,0,NaN
ENST00000319914,2897,1023,NaN,no,no,no,yes,0,0,NaN
ENST00000241903,2973,1689,11,no,no,no,yes,0,0.5,NaN
ENST00000325800,568,555,5,no,no,no,yes,0,0.5,NaN
ENST00000336577,3554,1689,10,no,no,no,yes,0,0.5,NaN
ENST00000241903,2973,1689,11,no,no,no,yes,0,0.5,NaN
ENST00000325800,568,555,5,no,no,no,yes,0,0.5,NaN
ENST00000336577,3554,1689,10,no,no,no,yes,0,0.5,NaN
ENST00000008180,1111,705,6,no,no,no,no,0,0.5,NaN
ENST00000325568,973,567,7,no,no,no,no,0,0.5,NaN
ENST00000262304,14138,12912,46,no,no,no,yes,0,0.1818182,NaN
ENST00000306101,10914,10914,51,no,no,no,yes,0,0.1818182,NaN
ENST00000008876,2418,1797,NaN,no,no,yes,yes,0,0.7,no
ENST00000329492,3358,2472,NaN,no,no,yes,yes,0,0.7,no
ENST00000341339,2145,1329,NaN,no,no,yes,yes,0,0.7,no
ENST00000336108,3676,2970,NaN,yes,no,no,no,0.0625,0,NaN
ENST00000356271,3470,2970,NaN,yes,no,no,no,0.0625,0,NaN
ENST00000251822,5077,2184,10,no,no,yes,no,0,0,NaN
ENST00000322341,1555,1026,6,no,no,yes,no,0,0,NaN
ENST00000355165,3499,2184,12,no,no,yes,no,0,0,NaN
ENST00000233099,5242,4761,27,no,no,no,no,0,0,NaN
ENST00000354531,5451,1701,29,no,no,no,no,0,0,NaN
ENST00000360263,4369,1515,28,no,no,no,no,0,0,NaN
ENST00000337002,4614,1200,NaN,no,no,no,no,0.1666667,0.1666667,NaN
ENST00000009589,521,360,4,no,no,yes,no,0.6666667,0,NaN
ENST00000261443,3203,2301,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000339438,4002,2304,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000358528,4076,2397,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000261443,3203,2301,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000339438,4002,2304,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000358528,4076,2397,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000348165,5174,3267,NaN,no,no,yes,yes,0.1666667,0,NaN
ENST00000229465,969,969,NaN,no,yes,no,yes,0.1666667,0,NaN
ENST00000358835,10789,9393,NaN,no,yes,no,yes,0.1666667,0,NaN
ENST00000359745,10917,9159,NaN,no,yes,no,yes,0.1666667,0,NaN
ENST00000262800,8292,8184,NaN,yes,no,no,no,0,0.4,NaN
ENST00000361305,8286,8178,NaN,yes,no,no,no,0,0.4,NaN
ENST00000234492,2260,1563,NaN,no,no,no,no,0,0,NaN
ENST00000234505,2443,2061,11,no,no,yes,no,0,0.5454546,NaN
ENST00000361827,725,558,5,no,no,yes,no,0,0.5454546,NaN
ENST00000229447,7513,882,NaN,yes,no,no,no,0,0,NaN
ENST00000344419,7401,870,NaN,yes,no,no,no,0,0,NaN
ENST00000010299,2150,1026,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000234549,2375,939,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000325832,2048,924,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000010338,1767,1596,NaN,no,no,no,no,0,0,NaN
ENST00000341173,3302,363,NaN,no,no,no,no,0,0,NaN
ENST00000261534,4872,2253,21,no,no,no,yes,0,0.125,NaN
ENST00000011652,3242,924,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000319227,3069,663,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000243720,3127,1728,16,no,yes,no,yes,0,0.1428571,NaN
ENST00000313375,3278,2559,17,no,yes,no,yes,0,0.1428571,NaN
ENST00000345114,3255,2169,15,no,yes,no,yes,0,0.1428571,NaN
ENST00000354613,3215,2496,17,no,yes,no,yes,0,0.1428571,NaN
ENST00000356011,3070,1728,16,no,yes,no,yes,0,0.1428571,NaN
ENST00000339594,6075,4452,21,no,no,no,no,0,0,NaN
ENST00000011619,3265,2190,14,yes,no,no,yes,0,0,NaN
ENST00000283152,1238,1179,8,yes,no,no,yes,0,0,NaN
ENST00000229480,1460,861,NaN,yes,no,no,no,0,0.2857143,NaN
ENST00000339796,1802,954,NaN,yes,no,no,no,0,0.2857143,NaN
ENST00000340181,2324,1026,NaN,yes,no,no,no,0,0.2857143,NaN
ENST00000343670,1421,795,NaN,yes,no,no,no,0,0.2857143,NaN
ENST00000008440,3426,585,NaN,no,no,no,no,0,0,NaN
ENST00000295050,2748,1470,NaN,no,no,no,no,0,0,NaN
ENST00000341850,2147,1191,NaN,no,no,no,yes,0,0,NaN
ENST00000361607,3333,2124,NaN,no,no,no,yes,0,0,NaN
ENST00000361735,3333,2100,NaN,no,no,no,yes,0,0,NaN
ENST00000362019,3022,1842,NaN,no,no,no,yes,0,0,NaN
ENST00000010132,1826,1563,12,yes,no,no,no,0,0,NaN
ENST00000321233,2113,1392,NaN,no,no,no,no,0,0,NaN
ENST00000341711,1876,1188,NaN,no,no,no,no,0,0,NaN
ENST00000342555,2280,1437,NaN,no,no,no,no,0,0,NaN
ENST00000203407,1617,1443,13,no,no,yes,no,0.1111111,0.1111111,NaN
ENST00000009041,1625,705,9,no,yes,no,no,0,0,NaN
ENST00000009180,1231,687,8,no,no,no,yes,0,0.375,NaN
ENST00000310417,1668,1515,12,no,no,no,no,0,0,NaN
ENST00000341477,1744,1515,13,no,no,no,no,0,0,NaN
ENST00000315579,5547,4206,32,no,no,no,yes,0,0.2,NaN
ENST00000252868,2766,795,10,no,no,no,yes,NaN,NaN,NaN
ENST00000336604,2657,1680,9,no,no,no,yes,NaN,NaN,NaN
ENST00000356896,3568,795,12,no,no,no,yes,NaN,NaN,NaN
ENST00000358846,1811,591,11,no,no,no,yes,NaN,NaN,NaN
ENST00000263281,2024,1401,NaN,no,no,no,no,0,0.25,NaN
ENST00000294213,1712,741,NaN,no,yes,no,yes,0,0,NaN
ENST00000327906,2275,1146,NaN,no,yes,no,yes,0,0,NaN
ENST00000347025,2158,1029,NaN,no,yes,no,yes,0,0,NaN
ENST00000231721,4700,2349,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000345716,5173,4587,NaN,no,no,no,no,0,1,NaN
ENST00000321725,7909,7770,NaN,no,no,no,yes,0,0.4375,NaN
ENST00000313777,1621,1257,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000228291,2185,1809,15,no,yes,no,no,0,0.3333333,NaN
ENST00000313154,2041,1704,16,no,yes,no,no,0,0.3333333,NaN
ENST00000343164,2042,1809,14,no,yes,no,no,0,0.3333333,NaN
ENST00000304701,1393,939,NaN,yes,no,no,yes,0,0.1666667,NaN
ENST00000340855,5742,1653,NaN,yes,no,no,yes,0,0.1666667,NaN
ENST00000361190,1314,1032,NaN,yes,no,no,yes,0,0.1666667,NaN
ENST00000011477,965,915,5,no,no,no,no,0,0.7142857,NaN
ENST00000342836,922,786,6,no,no,no,no,0,0.7142857,NaN
ENST00000343466,807,744,5,no,no,no,no,0,0.7142857,NaN
ENST00000008311,3585,1188,5,no,no,no,no,0,0,NaN
ENST00000011653,3000,1377,10,no,no,yes,no,0,0.25,NaN
ENST00000007969,1558,1032,8,yes,no,no,no,0,0,NaN
ENST00000323702,1274,939,7,yes,no,no,no,0,0,NaN
ENST00000308731,2731,1980,NaN,no,no,yes,no,0,0.25,NaN
ENST00000337999,2573,1980,NaN,no,no,yes,no,0,0.25,NaN
ENST00000309234,2716,1047,7,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000317880,366,243,3,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000317896,1922,771,5,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000336625,726,489,5,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000345823,561,438,3,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000349999,2452,783,6,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000352392,533,231,3,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000353147,1621,507,4,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000357618,437,216,3,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000359198,357,357,3,no,no,no,no,0.3076923,0.2307692,NaN
ENST00000326197,3278,1983,NaN,yes,no,no,no,0,0.5,NaN
ENST00000337495,2855,1734,NaN,yes,no,no,no,0,0.5,NaN
ENST00000361191,2935,1734,NaN,yes,no,no,no,0,0.5,NaN
ENST00000361705,3062,1776,NaN,yes,no,no,no,0,0.5,NaN
ENST00000229470,1958,1449,NaN,yes,no,no,yes,0,0.25,NaN
ENST00000229471,2073,1605,NaN,yes,no,no,yes,0,0.25,NaN
ENST00000323587,2650,1614,NaN,yes,no,no,yes,0,0.25,NaN
ENST00000354650,2319,1605,NaN,yes,no,no,yes,0,0.25,NaN
ENST00000356013,2483,1449,NaN,yes,no,no,yes,0,0.25,NaN
ENST00000012134,9086,7446,NaN,no,yes,no,no,0,0,NaN
ENST00000314690,2124,1599,NaN,yes,no,no,no,0,0.5714286,NaN
ENST00000354841,2151,1599,NaN,yes,no,no,no,0,0.5714286,NaN
ENST00000234697,2675,2319,NaN,no,no,no,no,0.1666667,0,NaN
ENST00000234698,1622,696,NaN,no,no,yes,no,0,0.75,NaN
ENST00000234487,5567,2610,23,no,no,no,yes,0,0.25,NaN
ENST00000312413,3993,1062,13,no,no,no,yes,0,0.25,NaN
ENST00000346436,3894,963,12,no,no,no,yes,0,0.25,NaN
ENST00000303375,5641,4440,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000013034,811,459,NaN,no,no,no,no,0,0.1764706,NaN
ENST00000336097,1031,534,NaN,no,no,no,no,0,0.1764706,NaN
ENST00000013034,811,459,NaN,no,no,no,no,0,0.1764706,NaN
ENST00000336097,1031,534,NaN,no,no,no,no,0,0.1764706,NaN
ENST00000230671,3738,1911,NaN,no,no,no,no,0,0.4,NaN
ENST00000011898,1988,720,10,no,no,no,yes,0,0,NaN
ENST00000298896,2619,1233,4,yes,no,no,no,0,0,NaN
ENST00000334746,4173,2922,9,yes,no,no,no,0,0,NaN
ENST00000355125,3917,1761,9,yes,no,no,no,0,0,NaN
ENST00000316757,2158,1728,11,no,no,no,yes,0,0.25,NaN
ENST00000300878,1690,1251,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000313863,2059,1251,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000337050,1308,1137,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000013222,792,792,3,no,no,no,no,0,0,NaN
ENST00000013894,1427,1050,7,no,yes,no,yes,0,0.5,NaN
ENST00000262648,6314,2043,14,no,no,no,no,0,0.5555556,NaN
ENST00000263378,2120,1947,NaN,no,no,no,no,0,0,NaN
ENST00000262063,2547,1233,NaN,yes,no,yes,no,0,0.5,NaN
ENST00000225298,1869,1599,NaN,no,no,no,no,0,0,NaN
ENST00000313606,1905,1464,14,no,no,no,no,0.5555556,0.1111111,NaN
ENST00000337869,2965,2775,17,no,no,no,no,0.5555556,0.1111111,NaN
ENST00000261647,2784,1506,10,no,no,no,yes,0,0,NaN
ENST00000349038,3184,1596,14,no,no,no,no,0.1,0,NaN
ENST00000350092,2182,594,7,no,no,no,no,0.1,0,NaN
ENST00000356948,3241,1653,15,no,no,no,no,0.1,0,NaN
ENST00000344165,1375,1029,NaN,no,no,yes,no,0,0.1,NaN
ENST00000355526,1423,1062,NaN,no,no,yes,no,0,0.1,NaN
ENST00000263846,4531,1212,NaN,no,no,no,yes,0,0.4285714,NaN
ENST00000265537,4210,2712,22,yes,no,no,yes,0.1666667,0,NaN
ENST00000265970,8217,5061,32,no,no,no,no,0.2,0.2,NaN
ENST00000221264,1745,1008,NaN,no,no,yes,no,0,0.6363636,NaN
ENST00000339082,1273,846,NaN,no,no,yes,no,0,0.6363636,NaN
ENST00000340093,919,873,NaN,no,no,yes,no,0,0.6363636,NaN
ENST00000265748,4768,3375,24,no,no,no,yes,0,0,NaN
ENST00000263381,5684,4707,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000317419,1533,918,NaN,no,no,no,no,0,0.5,NaN
ENST00000343851,4519,2994,NaN,no,no,no,no,0,0.5,NaN
ENST00000052754,2287,1080,NaN,no,no,no,no,0,1,NaN
ENST00000228329,1806,753,NaN,no,no,no,no,0,1,NaN
ENST00000228330,2133,1080,NaN,no,no,no,no,0,1,NaN
ENST00000303320,1318,519,NaN,no,no,no,no,0,1,NaN
ENST00000350856,1438,639,NaN,no,no,no,no,0,1,NaN
ENST00000355569,1387,639,NaN,no,no,no,no,0,1,NaN
ENST00000361087,225,225,NaN,no,no,no,no,0,1,NaN
ENST00000012049,1457,1149,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000300869,1174,867,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000012443,2060,1500,NaN,no,no,yes,no,8.33E-02,0.1666667,NaN
ENST00000260569,5446,1863,7,no,no,no,yes,NaN,NaN,NaN
ENST00000263881,4183,2685,34,yes,no,no,no,0,0.25,NaN
ENST00000341681,3955,2622,33,yes,no,no,no,0,0.25,NaN
ENST00000262630,1856,1464,NaN,yes,no,yes,no,0,0.125,NaN
ENST00000354109,1732,909,NaN,yes,no,yes,no,0,0.125,NaN
ENST00000262629,559,342,NaN,no,no,no,no,0,0.75,NaN
ENST00000261388,1812,486,5,no,no,yes,no,NaN,NaN,NaN
ENST00000262857,1886,1479,NaN,no,no,no,no,0,0.7777778,NaN
ENST00000309486,6420,4704,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000337272,7366,5592,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000346315,6392,4875,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000351666,3560,2043,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000352993,3683,2166,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000353540,6986,5469,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000354071,6314,4797,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000357654,7109,5592,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000359270,320,180,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000360294,6980,5469,NaN,no,no,no,no,3.85E-02,0.1153846,NaN
ENST00000013807,1255,972,NaN,no,no,yes,no,0,0.125,NaN
ENST00000300853,1101,894,NaN,no,no,yes,no,0,0.125,NaN
ENST00000340192,1025,822,NaN,no,no,yes,no,0,0.125,NaN
ENST00000085219,3254,2544,NaN,no,no,yes,no,0,0.25,NaN
ENST00000270311,1989,1989,NaN,no,no,yes,no,0,0.25,NaN
ENST00000341773,2013,2013,NaN,no,no,yes,no,0,0.25,NaN
ENST00000359257,2523,723,NaN,no,no,yes,no,0,0.25,NaN
ENST00000013808,2593,399,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000316347,2916,2247,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000354647,2732,1368,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000265781,1759,1560,11,no,no,no,no,0,0.4,NaN
ENST00000012407,2039,1848,NaN,no,no,no,yes,0,0,NaN
ENST00000231751,2611,2133,17,no,no,no,no,0.2222222,0.4444444,NaN
ENST00000220562,6189,2760,7,no,no,no,no,0,0.2,NaN
ENST00000188403,1489,1461,NaN,no,no,no,no,0,0.5,no
ENST00000321046,2138,1419,NaN,no,no,no,no,0,0.5,no
ENST00000304434,2970,900,NaN,no,no,no,no,0,0,NaN
ENST00000265455,2493,2025,NaN,no,no,no,yes,0,0.2222222,NaN
ENST00000317961,5482,4620,27,no,no,no,no,0,0.125,NaN
ENST00000349663,5019,4449,25,no,no,no,no,0,0.125,NaN
ENST00000262059,2957,2076,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000342760,2189,1179,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000013070,3482,1278,11,no,no,no,yes,0.3333333,0,NaN
ENST00000013125,4394,2538,32,no,no,no,no,0,0.1111111,NaN
ENST00000322054,3583,1608,6,yes,no,no,no,0,0.1428571,NaN
ENST00000336339,3579,1638,7,yes,no,no,no,0,0.1428571,NaN
ENST00000157812,1433,1257,NaN,no,no,no,yes,0,0.2857143,NaN
ENST00000285599,4242,3030,19,no,yes,no,yes,0,0.25,NaN
ENST00000231706,2909,2214,NaN,no,no,no,no,0,0.6,NaN
ENST00000064724,2153,624,NaN,no,no,no,yes,0,0,NaN
ENST00000225308,1550,1056,NaN,no,no,no,yes,0.1428571,0.2857143,NaN
ENST00000263021,2834,2682,NaN,no,no,no,no,0.25,0.25,NaN
ENST00000357402,2801,2682,NaN,no,no,no,no,0.25,0.25,NaN
ENST00000355851,3103,1848,NaN,no,no,no,yes,0,0,NaN
ENST00000283977,2028,1629,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000014761,1278,879,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000321356,1806,1455,NaN,no,yes,no,yes,0,0,NaN
ENST00000357369,539,411,NaN,no,yes,no,yes,0,0,NaN
ENST00000262942,1593,1113,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000228347,4219,3402,NaN,no,no,yes,no,0.1666667,0,NaN
ENST00000251089,4056,2013,10,no,no,no,yes,NaN,NaN,NaN
ENST00000261809,2959,1047,NaN,no,no,no,no,5.88E-02,5.88E-02,NaN
ENST00000340341,3111,1425,NaN,no,no,no,no,5.88E-02,5.88E-02,NaN
ENST00000347642,2937,1425,NaN,no,no,no,no,5.88E-02,5.88E-02,NaN
ENST00000356143,2859,1425,NaN,no,no,no,no,5.88E-02,5.88E-02,NaN
ENST00000361656,1701,1047,NaN,no,no,no,no,5.88E-02,5.88E-02,NaN
ENST00000014935,2650,909,NaN,no,no,no,yes,0,0.1666667,NaN
ENST00000309585,2188,909,NaN,no,no,no,yes,0,0.1666667,NaN
ENST00000228264,3887,2913,27,no,no,no,no,0.2352941,0,NaN
ENST00000251758,4235,867,28,no,no,no,no,0.2352941,0,NaN
ENST00000290818,4182,867,27,no,no,no,no,0.2352941,0,NaN
ENST00000350437,3731,2571,26,no,no,no,no,0.2352941,0,NaN
ENST00000014930,1180,570,4,no,no,no,yes,0,0,NaN
ENST00000014914,2173,1074,3,no,no,no,no,0,0.1666667,NaN
ENST00000262858,4599,2106,NaN,no,no,no,no,0,0,NaN
ENST00000313421,3249,2007,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000344028,2052,1911,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000344931,1737,1737,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000346437,1746,1746,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000352009,1764,1764,NaN,no,no,no,no,0,0.2857143,NaN
ENST00000313288,2780,2517,16,no,no,no,yes,NaN,NaN,NaN
ENST00000343760,1696,441,16,no,no,no,yes,NaN,NaN,NaN
ENST00000342124,4188,2385,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000265465,2478,1797,NaN,no,no,no,no,0.3333333,0,NaN
ENST00000262577,3253,2847,NaN,no,no,no,yes,0,0,NaN
ENST00000279247,3004,2142,NaN,no,no,no,yes,0,0,NaN
ENST00000336375,3083,1161,NaN,no,no,no,no,0,0.6,no
ENST00000351273,1782,1257,NaN,no,no,no,no,0,0.6,no
ENST00000233114,1268,1005,9,no,no,no,no,0,0.125,NaN
ENST00000264451,3226,1707,18,no,no,no,no,0,0.1428571,NaN
ENST00000344752,2324,1923,NaN,no,no,no,no,0,0,NaN
